dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
adamson,1000,random,42,DDRGK1_pDS041,0.4793018698692322,0.5159217277815018,0.005609634332358837,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,DERL2_pDS042,0.5621284246444702,0.5222165305829757,0.005952594801783562,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,DNAJC19_pDS026,0.8801390528678894,0.7542282488968493,0.04723549261689186,0.3793103448275862,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,EIF2AK3_pBA572,0.4605730175971985,0.5521233336561442,0.019180862233042717,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,EIF2B4_pDS491,0.8361940383911133,0.709697376537405,0.01752975955605507,0.2903225806451613,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,GMPPB_pDS391,0.21235504746437073,0.2867916982784504,0.007827874273061752,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,GNPNAT1_pDS506,-0.16223853826522827,0.08812827968036148,0.008696100674569607,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,Gal4-4(mod)_pBA582,0.3475700318813324,0.4397272087492055,0.005116065964102745,0.0,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,HARS_pDS466,0.8044098615646362,0.697198345030247,0.055402450263500214,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,HSPA9_pDS088,0.8467310070991516,0.7752120537247784,0.11053242534399033,0.25,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,HYOU1_pDS089,0.30314165353775024,0.4628154945844251,0.005303722806274891,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,IARS2_pDS090,0.8661975860595703,0.7745323346806791,0.05240378901362419,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,IDH3A_pDS393,0.3134930729866028,0.36551784015925054,0.007976189255714417,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,IER3IP1_pDS002,0.5897733569145203,0.5997120440964954,0.009296795353293419,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,IER3IP1_pDS110,0.5085606575012207,0.5149000275175311,0.009310462512075901,0.17647058823529413,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,KCTD16_pDS096,0.34472015500068665,0.4532214732130849,0.006341614294797182,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,MRGBP_pDS124,0.14337044954299927,0.31406385161864137,0.012189038097858429,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,MTHFD1_pDS395,0.20742061734199524,0.2917382732425702,0.029230747371912003,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,OST4_pDS353,0.4628201723098755,0.48551201229502305,0.004404386039823294,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,P4HB_pDS397,0.1986125409603119,0.41365416854571885,0.007135254330933094,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,PDIA6_pDS029,0.10084767639636993,0.3584078565141178,0.011862085200846195,0.0,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,PSMD4_pDS488,0.1949879676103592,0.3541481264594591,0.051361650228500366,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,QARS_pDS510,0.8700498938560486,0.7707385223584037,0.05394263565540314,0.42857142857142855,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,SAMM50_pDS156,0.7091563940048218,0.5639595782565482,0.009361927397549152,0.25,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,SEC61A1_pDS031,0.7342431545257568,0.6617074333057377,0.022804005071520805,0.21212121212121213,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,SEC61A1_pDS032,0.6903216242790222,0.6490719176467452,0.022776879370212555,0.17647058823529413,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,SEC61B_pDS033,0.38301342725753784,0.42972383137477677,0.005903459619730711,0.0,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,SEC61B_pDS162,0.33651798963546753,0.35933810136647437,0.007190333213657141,0.0,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,SEL1L_pDS373,0.3332735002040863,0.435946322718781,0.009456289000809193,0.0,results_merged_3seed/hvg1000/adamson__random__s42f30-40.json
adamson,1000,random,42,SLC39A7_pDS219,0.33006393909454346,0.33734324859587395,0.009628559462726116,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,SLMO2_pDS433,0.8503940105438232,0.731579286447735,0.026682952418923378,0.2903225806451613,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,SOCS1_pDS479,0.3978959023952484,0.4690233210142116,0.008509727194905281,0.0,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,SPCS2_pDS401,0.41628244519233704,0.4959080166870503,0.0058371699415147305,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,SRPR_pDS482,-0.0267113596200943,0.17328590768306243,0.011086228303611279,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,STT3A_pDS011,0.35522326827049255,0.4619108002397166,0.005991599056869745,0.0,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,TIMM23_pDS284,0.7192994356155396,0.5487895541806163,0.005975277628749609,0.25,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,42,TMEM167A_pDS038,0.6340811848640442,0.7034670678831211,0.007184282876551151,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,TTI2_pDS408,0.04413214325904846,0.3247315363186505,0.008063633926212788,0.0,results_merged_3seed/hvg1000/adamson__random__s42f40-50.json
adamson,1000,random,42,UFL1_pDS410,0.4617008864879608,0.4281800228626062,0.006503361742943525,0.0,results_merged_3seed/hvg1000/adamson__random__s42f20-30.json
adamson,1000,random,42,UFM1_pDS040,0.4487032890319824,0.4704783938842278,0.005027417093515396,0.0,results_merged_3seed/hvg1000/adamson__random__s42f10-20.json
adamson,1000,random,42,YIPF5_pDS186,0.5146887898445129,0.5341285989834735,0.008151057176291943,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s42f0-10.json
adamson,1000,random,44,AMIGO3_pDS434,0.3522036373615265,0.4314039437592408,0.005775574594736099,0.0,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,ARHGAP22_pDS458,0.4070567190647125,0.4525119408749787,0.009813085198402405,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,ASCC3_pDS052,0.3176404535770416,0.44496086765852055,0.0165487602353096,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,ATP5B_pDS055,0.6563551425933838,0.4979504142843995,0.007842516526579857,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,CAD_pDS468,-0.07526233792304993,0.12011493420458912,0.04130810871720314,0.14285714285714285,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,CARS_pDS460,0.8512026071548462,0.7814304352833886,0.12423979490995407,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,CCND3_pDS006,0.11978735029697418,0.2748578237001466,0.01901904307305813,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,DAD1_pDS499,0.4693470597267151,0.5315667402448466,0.007053086068481207,0.14285714285714285,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,DARS_pDS495,0.7047511339187622,0.5566063666631113,0.008739233016967773,0.21212121212121213,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,DDRGK1_pDS041,0.4800441265106201,0.5202464903398015,0.005287201143801212,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,DERL2_pDS042,0.5604654550552368,0.5335186643258928,0.005959256086498499,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,DNAJC19_pDS026,0.8800931572914124,0.7583090213816183,0.046595003455877304,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,EIF2AK3_pBA572,0.46348851919174194,0.5465616938776005,0.0191658902913332,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,EIF2B4_pDS491,0.8344707489013672,0.7071954218703214,0.01751779019832611,0.2903225806451613,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,GMPPB_pDS391,0.21234261989593506,0.2887976263926986,0.007016895338892937,0.0,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,GNPNAT1_pDS506,-0.1622183471918106,0.09241854824091697,0.009088924154639244,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,Gal4-4(mod)_pBA582,0.35021406412124634,0.42770296793136475,0.005332674831151962,0.0,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,HARS_pDS466,0.8048917055130005,0.7051814314923187,0.05467669293284416,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,HSPA9_pDS088,0.8497375249862671,0.7923248218643127,0.1103179007768631,0.2903225806451613,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,HYOU1_pDS089,0.30314844846725464,0.4455185562496704,0.0055634393356740475,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,IARS2_pDS090,0.8655990362167358,0.7690054108387205,0.05327298119664192,0.3333333333333333,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,IDH3A_pDS393,0.318869948387146,0.36128332970878,0.007396782282739878,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,IER3IP1_pDS002,0.5868992805480957,0.5980999923973929,0.009362737648189068,0.0,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,IER3IP1_pDS110,0.5080609321594238,0.5194241283809394,0.008563225157558918,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,KCTD16_pDS096,0.34494274854660034,0.4438111170969521,0.00536916870623827,0.0,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,MRGBP_pDS124,0.14065927267074585,0.300991661566037,0.01025918498635292,0.14285714285714285,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,MTHFD1_pDS395,0.21216660737991333,0.2937827214096852,0.02614852972328663,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,OST4_pDS353,0.46692579984664917,0.5097976206206226,0.004688823129981756,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,P4HB_pDS397,0.1986207813024521,0.4026441391393284,0.00774792768061161,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,PDIA6_pDS029,0.09852658212184906,0.352473448081219,0.012337633408606052,0.0,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,PSMD4_pDS488,0.19139330089092255,0.3595908342450575,0.051694389432668686,0.1111111111111111,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,QARS_pDS510,0.8706220388412476,0.7727699264995037,0.05417344719171524,0.3793103448275862,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,SAMM50_pDS156,0.7077791094779968,0.5579691478168355,0.009628682397305965,0.25,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,SEC61A1_pDS031,0.7359797358512878,0.6594677028845891,0.01941278949379921,0.14285714285714285,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,SEC61A1_pDS032,0.6949965953826904,0.6417066696849121,0.023219726979732513,0.17647058823529413,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,SEC61B_pDS033,0.38355258107185364,0.41904585996002536,0.006237484049052,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,SEC61B_pDS162,0.33135178685188293,0.3537209973112362,0.007175229024142027,0.0,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,SEL1L_pDS373,0.32568371295928955,0.4107868438987765,0.009109710343182087,0.0,results_merged_3seed/hvg1000/adamson__random__s44f30-40.json
adamson,1000,random,44,SLC39A7_pDS219,0.3292008936405182,0.3393730927535983,0.007977533154189587,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,SLMO2_pDS433,0.8475323915481567,0.7199993219992732,0.028593558818101883,0.2903225806451613,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,SOCS1_pDS479,0.4020337462425232,0.4760815066441103,0.008616559207439423,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,SPCS2_pDS401,0.41543230414390564,0.4879367022852849,0.00507399532943964,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,SRPR_pDS482,-0.028492050245404243,0.17798334266234353,0.012740897946059704,0.05263157894736842,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,STT3A_pDS011,0.3539333939552307,0.4597776659849937,0.006071234587579966,0.0,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,TIMM23_pDS284,0.7224514484405518,0.5554265214149106,0.005896041169762611,0.25,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,random,44,TMEM167A_pDS038,0.6248865127563477,0.7045222290649016,0.007276804186403751,0.0,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,TTI2_pDS408,0.04472893103957176,0.3135957886483869,0.007221477571874857,0.0,results_merged_3seed/hvg1000/adamson__random__s44f40-50.json
adamson,1000,random,44,UFL1_pDS410,0.46088674664497375,0.4287078914332321,0.005552229937165976,0.0,results_merged_3seed/hvg1000/adamson__random__s44f20-30.json
adamson,1000,random,44,UFM1_pDS040,0.45074063539505005,0.4703945017958055,0.005484206136316061,0.02564102564102564,results_merged_3seed/hvg1000/adamson__random__s44f10-20.json
adamson,1000,random,44,YIPF5_pDS186,0.5179882645606995,0.5369057259522224,0.008452638983726501,0.08108108108108109,results_merged_3seed/hvg1000/adamson__random__s44f0-10.json
adamson,1000,string_ppi,42,AMIGO3_pDS434,0.3556011915206909,0.43829449516658353,0.005887759383767843,0.02564102564102564,results_merged_3seed/hvg1000/adamson__string_ppi__s42f10-20.json
adamson,1000,string_ppi,42,ARHGAP22_pDS458,0.4078860878944397,0.4529465873291843,0.009083975106477737,0.05263157894736842,results_merged_3seed/hvg1000/adamson__string_ppi__s42f20-30.json
adamson,1000,string_ppi,42,ASCC3_pDS052,0.3165937066078186,0.451696822798633,0.016867896541953087,0.05263157894736842,results_merged_3seed/hvg1000/adamson__string_ppi__s42f10-20.json
adamson,1000,string_ppi,42,ATP5B_pDS055,0.6582092642784119,0.4948267089076741,0.007817776873707771,0.2903225806451613,results_merged_3seed/hvg1000/adamson__string_ppi__s42f30-40.json
adamson,1000,string_ppi,42,CAD_pDS468,-0.07700002193450928,0.1251032196118905,0.042113322764635086,0.14285714285714285,results_merged_3seed/hvg1000/adamson__string_ppi__s42f40-50.json
adamson,1000,string_ppi,42,CARS_pDS460,0.8531660437583923,0.7952378477949791,0.12237326055765152,0.3333333333333333,results_merged_3seed/hvg1000/adamson__string_ppi__s42f30-40.json
adamson,1000,string_ppi,42,CCND3_pDS006,0.11816354095935822,0.2727909295216401,0.018633347004652023,0.1111111111111111,results_merged_3seed/hvg1000/adamson__string_ppi__s42f30-40.json
adamson,1000,string_ppi,42,DAD1_pDS499,0.4697623550891876,0.5511687491993942,0.005482278764247894,0.0,results_merged_3seed/hvg1000/adamson__string_ppi__s42f0-10.json
adamson,1000,string_ppi,42,DARS_pDS495,0.7061649560928345,0.560111534357558,0.00862053968012333,0.25,results_merged_3seed/hvg1000/adamson__string_ppi__s42f10-20.json
adamson,1000,string_ppi,42,DDRGK1_pDS041,0.4784483015537262,0.5195875396452675,0.005051121115684509,0.02564102564102564,results_merged_3seed/hvg1000/adamson__string_ppi__s42f20-30.json
adamson,1000,string_ppi,42,DERL2_pDS042,0.5595581531524658,0.5338221386412025,0.006102933082729578,0.08108108108108109,results_merged_3seed/hvg1000/adamson__string_ppi__s42f40-50.json
adamson,1000,string_ppi,42,DNAJC19_pDS026,0.8800401091575623,0.7565589334582716,0.04673853516578674,0.3793103448275862,results_merged_3seed/hvg1000/adamson__string_ppi__s42f10-20.json
adamson,1000,string_ppi,42,EIF2AK3_pBA572,0.45851796865463257,0.5525777741283078,0.019237153232097626,0.08108108108108109,results_merged_3seed/hvg1000/adamson__string_ppi__s42f30-40.json
adamson,1000,string_ppi,42,EIF2B4_pDS491,0.8362349271774292,0.7109947579204136,0.017269529402256012,0.25,results_merged_3seed/hvg1000/adamson__string_ppi__s42f0-10.json
adamson,1000,string_ppi,42,GMPPB_pDS391,0.21020840108394623,0.29258218438162276,0.006921493448317051,0.0,results_merged_3seed/hvg1000/adamson__string_ppi__s42f30-40.json
adamson,1000,string_ppi,42,GNPNAT1_pDS506,-0.1625516712665558,0.09273768258015677,0.009071582928299904,0.02564102564102564,results_merged_3seed/hvg1000/adamson__string_ppi__s42f40-50.json
